Date,Source Currency,Target Currency,Exchange Rate
2047-03-16,GBP,USD,0.9986
2047-03-16,INR,USD,1.1686
2047-03-16,JPY,USD,0.8953
2047-03-16,AUD,USD,1.4968
2047-03-16,CAD,USD,0.8285
2047-03-16,CHF,USD,0.9059
2047-03-16,CNY,USD,0.9296
2047-03-16,SEK,USD,1.3148
2047-03-16,NZD,USD,0.8837
2047-03-16,SGD,USD,0.6173
2047-03-16,HKD,USD,1.2384
2047-03-16,KRW,USD,1.3157
2047-03-16,BRL,USD,1.1407
2047-03-16,ZAR,USD,1.2946
2047-03-17,EUR,USD,0.7325
2047-03-17,GBP,USD,1.0852
2047-03-17,INR,USD,0.5026
2047-03-17,JPY,USD,1.0296
2047-03-17,AUD,USD,0.5834
2047-03-17,CAD,USD,0.8892
2047-03-17,CHF,USD,1.0853
2047-03-17,CNY,USD,0.9505
2047-03-17,SEK,USD,0.8376
2047-03-17,NZD,USD,0.9657
2047-03-17,SGD,USD,0.7329
2047-03-17,HKD,USD,0.537
2047-03-17,KRW,USD,0.8427
2047-03-17,BRL,USD,0.7912
2047-03-17,ZAR,USD,0.8823
2047-03-18,EUR,USD,0.9446
2047-03-18,GBP,USD,0.6061
2047-03-18,INR,USD,0.6669
2047-03-18,JPY,USD,1.3415
2047-03-18,AUD,USD,1.2191
2047-03-18,CAD,USD,1.0499
2047-03-18,CHF,USD,0.8082
2047-03-18,CNY,USD,0.759
2047-03-18,SEK,USD,0.5451
2047-03-18,NZD,USD,1.3583
2047-03-18,SGD,USD,0.7971
2047-03-18,HKD,USD,1.4581
2047-03-18,KRW,USD,1.0624
2047-03-18,BRL,USD,0.7991
2047-03-18,ZAR,USD,0.642
2047-03-19,EUR,USD,1.0867
2047-03-19,GBP,USD,1.4825
2047-03-19,INR,USD,0.9867
2047-03-19,JPY,USD,0.9921
2047-03-19,AUD,USD,0.9481
2047-03-19,CAD,USD,1.3941
2047-03-19,CHF,USD,0.7436
2047-03-19,CNY,USD,0.7773
2047-03-19,SEK,USD,0.5802
2047-03-19,NZD,USD,0.9856
2047-03-19,SGD,USD,1.2886
2047-03-19,HKD,USD,1.3804
2047-03-19,KRW,USD,1.4674
2047-03-19,BRL,USD,0.5167
2047-03-19,ZAR,USD,0.7578
2047-03-20,EUR,USD,0.6355
2047-03-20,GBP,USD,1.4349
2047-03-20,INR,USD,0.933
2047-03-20,JPY,USD,0.9273
2047-03-20,AUD,USD,1.087
2047-03-20,CAD,USD,0.7256
2047-03-20,CHF,USD,0.7171
2047-03-20,CNY,USD,1.3165
2047-03-20,SEK,USD,1.0422
2047-03-20,NZD,USD,0.925
2047-03-20,SGD,USD,1.1598
2047-03-20,HKD,USD,1.1703
2047-03-20,KRW,USD,1.1816
2047-03-20,BRL,USD,1.4372
2047-03-20,ZAR,USD,0.7277
2047-03-21,EUR,USD,0.7637
2047-03-21,GBP,USD,0.556
2047-03-21,INR,USD,1.4334
2047-03-21,JPY,USD,1.2685
2047-03-21,AUD,USD,0.6237
2047-03-21,CAD,USD,1.3621
2047-03-21,CHF,USD,0.8733
2047-03-21,CNY,USD,0.526
2047-03-21,SEK,USD,0.5895
2047-03-21,NZD,USD,1.1959
2047-03-21,SGD,USD,1.0469
2047-03-21,HKD,USD,1.1915
2047-03-21,KRW,USD,0.5163
2047-03-21,BRL,USD,0.9477
2047-03-21,ZAR,USD,1.3844
2047-03-22,EUR,USD,1.2225
2047-03-22,GBP,USD,0.5577
2047-03-22,INR,USD,1.1619
2047-03-22,JPY,USD,1.3353
2047-03-22,AUD,USD,1.1512
2047-03-22,CAD,USD,1.3089
2047-03-22,CHF,USD,1.3297
2047-03-22,CNY,USD,0.6297
2047-03-22,SEK,USD,1.327
2047-03-22,NZD,USD,1.0987
2047-03-22,SGD,USD,1.0448
2047-03-22,HKD,USD,0.6905
2047-03-22,KRW,USD,0.7818
2047-03-22,BRL,USD,1.1252
2047-03-22,ZAR,USD,1.4726
2047-03-23,EUR,USD,0.7119
2047-03-23,GBP,USD,0.8481
2047-03-23,INR,USD,1.3155
2047-03-23,JPY,USD,0.6883
2047-03-23,AUD,USD,0.8428
2047-03-23,CAD,USD,0.9408
2047-03-23,CHF,USD,0.7248
2047-03-23,CNY,USD,1.0157
2047-03-23,SEK,USD,1.0196
2047-03-23,NZD,USD,0.6542
2047-03-23,SGD,USD,1.4029
2047-03-23,HKD,USD,0.9097
2047-03-23,KRW,USD,1.0513
2047-03-23,BRL,USD,0.7244
2047-03-23,ZAR,USD,1.2348
2047-03-24,EUR,USD,1.1766
2047-03-24,GBP,USD,0.9448
2047-03-24,INR,USD,0.6147
2047-03-24,JPY,USD,0.8419
2047-03-24,AUD,USD,0.5584
2047-03-24,CAD,USD,0.8995
2047-03-24,CHF,USD,0.9127
2047-03-24,CNY,USD,1.2448
2047-03-24,SEK,USD,0.6494
2047-03-24,NZD,USD,1.2101
2047-03-24,SGD,USD,1.3711
2047-03-24,HKD,USD,0.5484
2047-03-24,KRW,USD,0.5902
2047-03-24,BRL,USD,1.4052
2047-03-24,ZAR,USD,1.444
2047-03-25,EUR,USD,0.6883
2047-03-25,GBP,USD,0.533
2047-03-25,INR,USD,1.0462
2047-03-25,JPY,USD,0.9519
2047-03-25,AUD,USD,0.9409
2047-03-25,CAD,USD,0.7628
2047-03-25,CHF,USD,0.8704
2047-03-25,CNY,USD,0.863
2047-03-25,SEK,USD,1.2458
2047-03-25,NZD,USD,0.8836
2047-03-25,SGD,USD,0.6474
2047-03-25,HKD,USD,0.5294
2047-03-25,KRW,USD,1.0277
2047-03-25,BRL,USD,1.2603
2047-03-25,ZAR,USD,1.3949
2047-03-26,EUR,USD,1.3989
2047-03-26,GBP,USD,0.5166
2047-03-26,INR,USD,1.0825
2047-03-26,JPY,USD,0.7354
2047-03-26,AUD,USD,0.8794
2047-03-26,CAD,USD,1.3881
2047-03-26,CHF,USD,0.8446
2047-03-26,CNY,USD,1.143
2047-03-26,SEK,USD,1.278
2047-03-26,NZD,USD,1.4505
2047-03-26,SGD,USD,1.4887
2047-03-26,HKD,USD,0.74
2047-03-26,KRW,USD,0.6669
2047-03-26,BRL,USD,0.9212
2047-03-26,ZAR,USD,0.8891
2047-03-27,EUR,USD,1.0271
2047-03-27,GBP,USD,0.7543
2047-03-27,INR,USD,1.3273
2047-03-27,JPY,USD,1.1113
2047-03-27,AUD,USD,0.8929
2047-03-27,CAD,USD,0.987
2047-03-27,CHF,USD,0.7362
2047-03-27,CNY,USD,1.2393
2047-03-27,SEK,USD,1.4175
2047-03-27,NZD,USD,0.7517
2047-03-27,SGD,USD,1.465
2047-03-27,HKD,USD,0.5126
2047-03-27,KRW,USD,0.8394
2047-03-27,BRL,USD,0.6561
2047-03-27,ZAR,USD,1.4647
2047-03-28,EUR,USD,1.0501
2047-03-28,GBP,USD,0.5712
2047-03-28,INR,USD,0.5888
2047-03-28,JPY,USD,0.552
2047-03-28,AUD,USD,0.8984
2047-03-28,CAD,USD,0.8097
2047-03-28,CHF,USD,0.8469
2047-03-28,CNY,USD,0.7385
2047-03-28,SEK,USD,0.6764
2047-03-28,NZD,USD,0.9534
2047-03-28,SGD,USD,0.918
2047-03-28,HKD,USD,0.606
2047-03-28,KRW,USD,0.7639
2047-03-28,BRL,USD,1.1278
2047-03-28,ZAR,USD,0.879
2047-03-29,EUR,USD,1.2911
2047-03-29,GBP,USD,0.6403
2047-03-29,INR,USD,0.7118
2047-03-29,JPY,USD,0.8931
2047-03-29,AUD,USD,0.7554
2047-03-29,CAD,USD,1.166
2047-03-29,CHF,USD,0.972
2047-03-29,CNY,USD,1.4937
2047-03-29,SEK,USD,0.7665
2047-03-29,NZD,USD,1.4854
2047-03-29,SGD,USD,1.1447
2047-03-29,HKD,USD,1.1673
2047-03-29,KRW,USD,0.6683
2047-03-29,BRL,USD,0.8971
2047-03-29,ZAR,USD,0.9074
2047-03-30,EUR,USD,0.6201
2047-03-30,GBP,USD,0.7562
2047-03-30,INR,USD,0.6916
2047-03-30,JPY,USD,1.3556
2047-03-30,AUD,USD,1.1489
2047-03-30,CAD,USD,0.7298
2047-03-30,CHF,USD,1.2674
2047-03-30,CNY,USD,1.0484
2047-03-30,SEK,USD,0.6163
2047-03-30,NZD,USD,1.446
2047-03-30,SGD,USD,1.3114
2047-03-30,HKD,USD,1.2863
2047-03-30,KRW,USD,0.8669
2047-03-30,BRL,USD,1.2725
2047-03-30,ZAR,USD,1.0536
2047-03-31,EUR,USD,0.9768
2047-03-31,GBP,USD,0.5408
2047-03-31,INR,USD,1.4509
2047-03-31,JPY,USD,0.8226
2047-03-31,AUD,USD,0.9793
2047-03-31,CAD,USD,1.4214
2047-03-31,CHF,USD,1.1366
2047-03-31,CNY,USD,0.634
2047-03-31,SEK,USD,0.9754
2047-03-31,NZD,USD,0.921
2047-03-31,SGD,USD,0.649
2047-03-31,HKD,USD,1.181
2047-03-31,KRW,USD,0.8556
2047-03-31,BRL,USD,0.71
2047-03-31,ZAR,USD,1.0464
2047-04-01,EUR,USD,0.8838
2047-04-01,GBP,USD,0.9715
2047-04-01,INR,USD,1.4812
2047-04-01,JPY,USD,0.505
2047-04-01,AUD,USD,1.1866
2047-04-01,CAD,USD,0.5673
2047-04-01,CHF,USD,1.2547
2047-04-01,CNY,USD,1.283
2047-04-01,SEK,USD,1.203
2047-04-01,NZD,USD,1.0353
2047-04-01,SGD,USD,1.273
2047-04-01,HKD,USD,0.8116
2047-04-01,KRW,USD,0.7472
2047-04-01,BRL,USD,1.0513
2047-04-01,ZAR,USD,0.7495
2047-04-02,EUR,USD,0.9195
2047-04-02,GBP,USD,0.6221
2047-04-02,INR,USD,0.9941
2047-04-02,JPY,USD,1.2003
2047-04-02,AUD,USD,0.8142
2047-04-02,CAD,USD,0.8551
2047-04-02,CHF,USD,0.7518
2047-04-02,CNY,USD,1.4751
2047-04-02,SEK,USD,0.7477
2047-04-02,NZD,USD,0.7324
2047-04-02,SGD,USD,1.436
2047-04-02,HKD,USD,0.7737
2047-04-02,KRW,USD,0.5944
2047-04-02,BRL,USD,1.4983
2047-04-02,ZAR,USD,0.8643
2047-04-03,EUR,USD,1.0745
2047-04-03,GBP,USD,0.5255
2047-04-03,INR,USD,0.988
2047-04-03,JPY,USD,0.9571
2047-04-03,AUD,USD,0.7528
2047-04-03,CAD,USD,0.9934
2047-04-03,CHF,USD,0.8116
2047-04-03,CNY,USD,1.3909
2047-04-03,SEK,USD,0.9335
2047-04-03,NZD,USD,1.4911
2047-04-03,SGD,USD,0.7537
2047-04-03,HKD,USD,0.5256
2047-04-03,KRW,USD,1.0923
2047-04-03,BRL,USD,0.7146
2047-04-03,ZAR,USD,1.3816
2047-04-04,EUR,USD,1.1197
2047-04-04,GBP,USD,0.8467
2047-04-04,INR,USD,0.8365
2047-04-04,JPY,USD,0.8978
2047-04-04,AUD,USD,1.2037
2047-04-04,CAD,USD,1.3908
2047-04-04,CHF,USD,1.0203
2047-04-04,CNY,USD,0.7145
2047-04-04,SEK,USD,0.8023
2047-04-04,NZD,USD,1.1418
2047-04-04,SGD,USD,1.2381
2047-04-04,HKD,USD,0.9876
2047-04-04,KRW,USD,0.9076
2047-04-04,BRL,USD,1.4048
2047-04-04,ZAR,USD,1.3464
2047-04-05,EUR,USD,1.3147
2047-04-05,GBP,USD,0.9843
2047-04-05,INR,USD,1.0742
2047-04-05,JPY,USD,1.1511
2047-04-05,AUD,USD,1.3269
2047-04-05,CAD,USD,1.0777
2047-04-05,CHF,USD,1.1048
2047-04-05,CNY,USD,1.008
2047-04-05,SEK,USD,1.1427
2047-04-05,NZD,USD,0.8617
2047-04-05,SGD,USD,0.5736
2047-04-05,HKD,USD,0.7232
2047-04-05,KRW,USD,0.9486
2047-04-05,BRL,USD,1.3147
2047-04-05,ZAR,USD,1.0078
2047-04-06,EUR,USD,0.9237
2047-04-06,GBP,USD,0.8162
2047-04-06,INR,USD,1.3718
2047-04-06,JPY,USD,0.9974
2047-04-06,AUD,USD,1.3085
2047-04-06,CAD,USD,0.5777
2047-04-06,CHF,USD,0.9676
2047-04-06,CNY,USD,0.9627
2047-04-06,SEK,USD,0.5816
2047-04-06,NZD,USD,0.6212
2047-04-06,SGD,USD,1.0858
2047-04-06,HKD,USD,0.5143
2047-04-06,KRW,USD,1.3774
2047-04-06,BRL,USD,1.2941
2047-04-06,ZAR,USD,0.9942
2047-04-07,EUR,USD,1.0053
2047-04-07,GBP,USD,0.5053
2047-04-07,INR,USD,1.3582
2047-04-07,JPY,USD,0.6372
2047-04-07,AUD,USD,1.2681
2047-04-07,CAD,USD,0.9329
2047-04-07,CHF,USD,0.7803
2047-04-07,CNY,USD,0.8153
2047-04-07,SEK,USD,1.1058
2047-04-07,NZD,USD,0.9126
2047-04-07,SGD,USD,1.3635
2047-04-07,HKD,USD,0.9242
2047-04-07,KRW,USD,0.6682
2047-04-07,BRL,USD,0.5528
2047-04-07,ZAR,USD,1.4647
2047-04-08,EUR,USD,1.2975
2047-04-08,GBP,USD,1.2073
2047-04-08,INR,USD,1.4469
2047-04-08,JPY,USD,0.6373
2047-04-08,AUD,USD,0.9835
2047-04-08,CAD,USD,1.167
2047-04-08,CHF,USD,1.1063
2047-04-08,CNY,USD,1.0027
2047-04-08,SEK,USD,1.386
2047-04-08,NZD,USD,1.4571
2047-04-08,SGD,USD,1.4253
2047-04-08,HKD,USD,0.7207
2047-04-08,KRW,USD,1.2397
2047-04-08,BRL,USD,1.105
2047-04-08,ZAR,USD,0.5633
2047-04-09,EUR,USD,0.8725
2047-04-09,GBP,USD,0.539
2047-04-09,INR,USD,1.0107
2047-04-09,JPY,USD,1.3398
2047-04-09,AUD,USD,1.2721
2047-04-09,CAD,USD,0.57
2047-04-09,CHF,USD,1.4018
2047-04-09,CNY,USD,1.0504
2047-04-09,SEK,USD,0.8725
2047-04-09,NZD,USD,0.5473
2047-04-09,SGD,USD,0.8092
2047-04-09,HKD,USD,0.7459
2047-04-09,KRW,USD,0.6803
2047-04-09,BRL,USD,1.3816
2047-04-09,ZAR,USD,0.7476
2047-04-10,EUR,USD,0.8473
2047-04-10,GBP,USD,1.2936
2047-04-10,INR,USD,0.5226
2047-04-10,JPY,USD,1.2564
2047-04-10,AUD,USD,1.1692
2047-04-10,CAD,USD,0.7905
2047-04-10,CHF,USD,1.2394
2047-04-10,CNY,USD,1.3439
2047-04-10,SEK,USD,1.2447
2047-04-10,NZD,USD,1.0166
2047-04-10,SGD,USD,1.1812
2047-04-10,HKD,USD,1.0473
2047-04-10,KRW,USD,1.4426
2047-04-10,BRL,USD,1.3402
2047-04-10,ZAR,USD,1.1011
2047-04-11,EUR,USD,0.8134
2047-04-11,GBP,USD,1.2232
2047-04-11,INR,USD,1.0628
2047-04-11,JPY,USD,1.0984
2047-04-11,AUD,USD,1.2001
2047-04-11,CAD,USD,0.5103
2047-04-11,CHF,USD,0.8643
2047-04-11,CNY,USD,1.0235
2047-04-11,SEK,USD,0.8273
2047-04-11,NZD,USD,0.6895
2047-04-11,SGD,USD,0.8859
2047-04-11,HKD,USD,0.829
2047-04-11,KRW,USD,1.4531
2047-04-11,BRL,USD,1.0586
2047-04-11,ZAR,USD,0.7687
2047-04-12,EUR,USD,1.3927
2047-04-12,GBP,USD,0.9604
2047-04-12,INR,USD,1.043
2047-04-12,JPY,USD,1.3932
2047-04-12,AUD,USD,0.5036
2047-04-12,CAD,USD,1.3694
2047-04-12,CHF,USD,0.5327
2047-04-12,CNY,USD,1.4545
2047-04-12,SEK,USD,1.3375
2047-04-12,NZD,USD,0.5135
2047-04-12,SGD,USD,0.5888
2047-04-12,HKD,USD,0.844
2047-04-12,KRW,USD,1.4
2047-04-12,BRL,USD,0.6394
2047-04-12,ZAR,USD,1.1691
2047-04-13,EUR,USD,1.2522
2047-04-13,GBP,USD,1.0755
2047-04-13,INR,USD,0.9716
2047-04-13,JPY,USD,1.4873
2047-04-13,AUD,USD,0.5625
2047-04-13,CAD,USD,1.3327
2047-04-13,CHF,USD,0.9041
2047-04-13,CNY,USD,1.0665
2047-04-13,SEK,USD,1.3477
2047-04-13,NZD,USD,0.6414
2047-04-13,SGD,USD,0.5196
2047-04-13,HKD,USD,0.9965
2047-04-13,KRW,USD,0.7208
2047-04-13,BRL,USD,1.3664
2047-04-13,ZAR,USD,1.139
2047-04-14,EUR,USD,0.6435
2047-04-14,GBP,USD,1.3985
2047-04-14,INR,USD,1.0906
2047-04-14,JPY,USD,0.8527
2047-04-14,AUD,USD,1.476
2047-04-14,CAD,USD,0.6961
2047-04-14,CHF,USD,0.6233
2047-04-14,CNY,USD,1.2609
2047-04-14,SEK,USD,0.6537
2047-04-14,NZD,USD,0.9906
2047-04-14,SGD,USD,1.4885
2047-04-14,HKD,USD,0.7744
2047-04-14,KRW,USD,0.8499
2047-04-14,BRL,USD,0.9804
2047-04-14,ZAR,USD,0.9034
2047-04-15,EUR,USD,0.8572
2047-04-15,GBP,USD,1.0434
2047-04-15,INR,USD,1.2593
2047-04-15,JPY,USD,0.5071
2047-04-15,AUD,USD,1.3566
2047-04-15,CAD,USD,0.9749
2047-04-15,CHF,USD,1.0537
2047-04-15,CNY,USD,1.4412
2047-04-15,SEK,USD,0.88
2047-04-15,NZD,USD,1.4713
2047-04-15,SGD,USD,1.4168
2047-04-15,HKD,USD,0.7523
2047-04-15,KRW,USD,1.2039
2047-04-15,BRL,USD,1.3901
2047-04-15,ZAR,USD,0.8448
2047-04-16,EUR,USD,1.081
2047-04-16,GBP,USD,1.0499
2047-04-16,INR,USD,0.9827
2047-04-16,JPY,USD,0.6884
2047-04-16,AUD,USD,0.6113
2047-04-16,CAD,USD,1.1145
2047-04-16,CHF,USD,0.7044
2047-04-16,CNY,USD,0.9271
2047-04-16,SEK,USD,1.2928
2047-04-16,NZD,USD,1.2348
2047-04-16,SGD,USD,0.9087
2047-04-16,HKD,USD,1.2968
2047-04-16,KRW,USD,0.6681
2047-04-16,BRL,USD,0.5923
2047-04-16,ZAR,USD,1.0258
2047-04-17,EUR,USD,0.7396
2047-04-17,GBP,USD,0.703
2047-04-17,INR,USD,0.6983
2047-04-17,JPY,USD,0.6556
2047-04-17,AUD,USD,1.3974
2047-04-17,CAD,USD,1.088
2047-04-17,CHF,USD,1.4746
2047-04-17,CNY,USD,0.5397
2047-04-17,SEK,USD,1.1869
2047-04-17,NZD,USD,0.7956
2047-04-17,SGD,USD,0.6951
2047-04-17,HKD,USD,1.2434
2047-04-17,KRW,USD,0.9899
2047-04-17,BRL,USD,0.5789
2047-04-17,ZAR,USD,1.2896
2047-04-18,EUR,USD,0.7322
2047-04-18,GBP,USD,0.7318
2047-04-18,INR,USD,1.4609
2047-04-18,JPY,USD,0.7061
2047-04-18,AUD,USD,0.5937
2047-04-18,CAD,USD,1.4225
2047-04-18,CHF,USD,1.3242
2047-04-18,CNY,USD,0.9125
2047-04-18,SEK,USD,1.0076
2047-04-18,NZD,USD,1.4351
2047-04-18,SGD,USD,1.271
2047-04-18,HKD,USD,0.5499
2047-04-18,KRW,USD,0.9533
2047-04-18,BRL,USD,0.6384
2047-04-18,ZAR,USD,1.1263
2047-04-19,EUR,USD,0.8864
2047-04-19,GBP,USD,0.6046
2047-04-19,INR,USD,0.5513
2047-04-19,JPY,USD,1.1839
2047-04-19,AUD,USD,1.4859
2047-04-19,CAD,USD,1.0938
2047-04-19,CHF,USD,0.8279
2047-04-19,CNY,USD,1.0495
2047-04-19,SEK,USD,1.2777
2047-04-19,NZD,USD,1.292
2047-04-19,SGD,USD,0.5299
2047-04-19,HKD,USD,1.4019
2047-04-19,KRW,USD,0.7479
2047-04-19,BRL,USD,0.8439
2047-04-19,ZAR,USD,0.5347
2047-04-20,EUR,USD,0.8727
2047-04-20,GBP,USD,0.7755
2047-04-20,INR,USD,1.1137
2047-04-20,JPY,USD,0.6817
2047-04-20,AUD,USD,0.6859
2047-04-20,CAD,USD,0.5898
2047-04-20,CHF,USD,0.7049
2047-04-20,CNY,USD,1.2321
2047-04-20,SEK,USD,0.9216
2047-04-20,NZD,USD,0.7433
2047-04-20,SGD,USD,0.7071
2047-04-20,HKD,USD,0.6769
2047-04-20,KRW,USD,0.5877
2047-04-20,BRL,USD,0.6883
2047-04-20,ZAR,USD,1.2423
2047-04-21,EUR,USD,0.7603
2047-04-21,GBP,USD,0.7356
2047-04-21,INR,USD,0.5986
2047-04-21,JPY,USD,1.0921
2047-04-21,AUD,USD,1.4391
2047-04-21,CAD,USD,0.8367
2047-04-21,CHF,USD,1.3207
2047-04-21,CNY,USD,0.9355
2047-04-21,SEK,USD,1.1423
2047-04-21,NZD,USD,1.2544
2047-04-21,SGD,USD,0.9885
2047-04-21,HKD,USD,0.511
2047-04-21,KRW,USD,1.2811
2047-04-21,BRL,USD,1.1337
2047-04-21,ZAR,USD,0.6522
2047-04-22,EUR,USD,0.9254
2047-04-22,GBP,USD,0.6442
2047-04-22,INR,USD,0.8203
2047-04-22,JPY,USD,1.0904
2047-04-22,AUD,USD,1.0698
2047-04-22,CAD,USD,0.5653
2047-04-22,CHF,USD,1.1304
2047-04-22,CNY,USD,0.959
2047-04-22,SEK,USD,1.3855
2047-04-22,NZD,USD,0.552
2047-04-22,SGD,USD,1.0933
2047-04-22,HKD,USD,0.7877
2047-04-22,KRW,USD,1.4273
2047-04-22,BRL,USD,0.6469
2047-04-22,ZAR,USD,1.047
2047-04-23,EUR,USD,1.4979
2047-04-23,GBP,USD,0.8063
2047-04-23,INR,USD,1.0265
2047-04-23,JPY,USD,1.1908
2047-04-23,AUD,USD,0.8711
2047-04-23,CAD,USD,0.9438
2047-04-23,CHF,USD,0.8888
2047-04-23,CNY,USD,0.9984
2047-04-23,SEK,USD,0.701
2047-04-23,NZD,USD,0.7444
2047-04-23,SGD,USD,1.1762
2047-04-23,HKD,USD,1.0694
2047-04-23,KRW,USD,0.5033
2047-04-23,BRL,USD,1.1986
2047-04-23,ZAR,USD,0.6882
2047-04-24,EUR,USD,1.0213
2047-04-24,GBP,USD,1.1698
2047-04-24,INR,USD,1.077
2047-04-24,JPY,USD,0.7233
2047-04-24,AUD,USD,1.4538
2047-04-24,CAD,USD,1.3552
2047-04-24,CHF,USD,0.7708
2047-04-24,CNY,USD,1.0868
2047-04-24,SEK,USD,0.9009
2047-04-24,NZD,USD,0.5423
2047-04-24,SGD,USD,0.5885
2047-04-24,HKD,USD,1.3048
2047-04-24,KRW,USD,1.2034
2047-04-24,BRL,USD,1.015
2047-04-24,ZAR,USD,0.5006
2047-04-25,EUR,USD,1.4891
2047-04-25,GBP,USD,0.9829
2047-04-25,INR,USD,0.7254
2047-04-25,JPY,USD,1.4084
2047-04-25,AUD,USD,0.7005
2047-04-25,CAD,USD,0.894
2047-04-25,CHF,USD,1.1619
2047-04-25,CNY,USD,1.1482
2047-04-25,SEK,USD,0.5763
2047-04-25,NZD,USD,1.2485
2047-04-25,SGD,USD,1.383
2047-04-25,HKD,USD,1.2841
2047-04-25,KRW,USD,1.1387
2047-04-25,BRL,USD,0.5915
2047-04-25,ZAR,USD,0.7932
2047-04-26,EUR,USD,0.5301
2047-04-26,GBP,USD,0.6117
2047-04-26,INR,USD,1.0613
2047-04-26,JPY,USD,0.8149
2047-04-26,AUD,USD,0.7564
2047-04-26,CAD,USD,1.2636
2047-04-26,CHF,USD,0.5233
2047-04-26,CNY,USD,0.88
2047-04-26,SEK,USD,0.865
2047-04-26,NZD,USD,1.4128
2047-04-26,SGD,USD,1.4505
2047-04-26,HKD,USD,1.4919
2047-04-26,KRW,USD,0.6828
2047-04-26,BRL,USD,0.8808
2047-04-26,ZAR,USD,0.7832
2047-04-27,EUR,USD,0.8049
2047-04-27,GBP,USD,0.8965
2047-04-27,INR,USD,1.2632
2047-04-27,JPY,USD,0.9694
2047-04-27,AUD,USD,0.9814
2047-04-27,CAD,USD,0.757
2047-04-27,CHF,USD,1.1372
2047-04-27,CNY,USD,1.0973
2047-04-27,SEK,USD,0.9982
2047-04-27,NZD,USD,1.3443
2047-04-27,SGD,USD,1.0972
2047-04-27,HKD,USD,0.6414
2047-04-27,KRW,USD,0.6056
2047-04-27,BRL,USD,0.7918
2047-04-27,ZAR,USD,0.9551
2047-04-28,EUR,USD,0.7457
2047-04-28,GBP,USD,1.2878
2047-04-28,INR,USD,0.8561
2047-04-28,JPY,USD,0.5418
2047-04-28,AUD,USD,1.1554
2047-04-28,CAD,USD,0.9784
2047-04-28,CHF,USD,1.055
2047-04-28,CNY,USD,1.3575
2047-04-28,SEK,USD,0.7391
2047-04-28,NZD,USD,1.4999
2047-04-28,SGD,USD,0.9242
2047-04-28,HKD,USD,0.5332
2047-04-28,KRW,USD,1.1794
2047-04-28,BRL,USD,1.3946
2047-04-28,ZAR,USD,0.6172
2047-04-29,EUR,USD,1.1696
2047-04-29,GBP,USD,0.5004
2047-04-29,INR,USD,0.5722
2047-04-29,JPY,USD,1.3099
2047-04-29,AUD,USD,0.6664
2047-04-29,CAD,USD,0.795
2047-04-29,CHF,USD,0.8302
2047-04-29,CNY,USD,1.38
2047-04-29,SEK,USD,1.4174
2047-04-29,NZD,USD,0.5847
2047-04-29,SGD,USD,0.6707
2047-04-29,HKD,USD,0.7842
2047-04-29,KRW,USD,1.4271
2047-04-29,BRL,USD,0.6765
2047-04-29,ZAR,USD,0.9776
2047-04-30,EUR,USD,0.8442
2047-04-30,GBP,USD,0.5675
2047-04-30,INR,USD,1.1498
2047-04-30,JPY,USD,1.1525
2047-04-30,AUD,USD,1.2206
2047-04-30,CAD,USD,1.3696
2047-04-30,CHF,USD,0.9487
2047-04-30,CNY,USD,1.3816
2047-04-30,SEK,USD,0.8801
2047-04-30,NZD,USD,1.3495
2047-04-30,SGD,USD,0.5273
2047-04-30,HKD,USD,1.3606
2047-04-30,KRW,USD,0.5076
2047-04-30,BRL,USD,1.243
2047-04-30,ZAR,USD,0.7856
2047-05-01,EUR,USD,0.5108
2047-05-01,GBP,USD,1.1159
2047-05-01,INR,USD,1.408
2047-05-01,JPY,USD,0.6311
2047-05-01,AUD,USD,0.7596
2047-05-01,CAD,USD,1.3691
2047-05-01,CHF,USD,0.9553
2047-05-01,CNY,USD,1.4905
2047-05-01,SEK,USD,1.0903
2047-05-01,NZD,USD,1.3903
2047-05-01,SGD,USD,1.3492
2047-05-01,HKD,USD,1.3617
2047-05-01,KRW,USD,0.7149
2047-05-01,BRL,USD,1.0206
2047-05-01,ZAR,USD,1.1002
2047-05-02,EUR,USD,0.6859
2047-05-02,GBP,USD,1.0887
2047-05-02,INR,USD,1.4372
2047-05-02,JPY,USD,0.5154
2047-05-02,AUD,USD,1.4578
2047-05-02,CAD,USD,1.0272
2047-05-02,CHF,USD,1.1132
2047-05-02,CNY,USD,1.1042
2047-05-02,SEK,USD,0.7915
2047-05-02,NZD,USD,0.6168
2047-05-02,SGD,USD,1.4093
2047-05-02,HKD,USD,1.3837
2047-05-02,KRW,USD,1.3602
2047-05-02,BRL,USD,0.9939
2047-05-02,ZAR,USD,0.8885
2047-05-03,EUR,USD,0.535
2047-05-03,GBP,USD,0.8358
2047-05-03,INR,USD,0.9183
2047-05-03,JPY,USD,0.7731
2047-05-03,AUD,USD,1.2991
2047-05-03,CAD,USD,1.1403
2047-05-03,CHF,USD,1.0108
2047-05-03,CNY,USD,1.3686
2047-05-03,SEK,USD,1.4748
2047-05-03,NZD,USD,0.5114
2047-05-03,SGD,USD,1.2515
2047-05-03,HKD,USD,0.5133
2047-05-03,KRW,USD,0.5333
2047-05-03,BRL,USD,1.4547
2047-05-03,ZAR,USD,1.2862
2047-05-04,EUR,USD,1.4951
2047-05-04,GBP,USD,1.4966
2047-05-04,INR,USD,1.4126
2047-05-04,JPY,USD,1.436
2047-05-04,AUD,USD,1.5
